,filename,bounding_box
2632,giant-side-a-00154101.jpg,[161.67189 221.83286 293.45322 419.50476]
2633,giant-side-a-00154141.jpg,[238.72354 230.07939 363.911   417.8606 ]
2634,giant-side-a-00154511.jpg,[194.4621  176.49416 262.65985 278.79086]
2635,giant-side-a-00154541.jpg,[119.2799  176.80911 220.96295 329.3337 ]
2636,giant-side-a-00154551.jpg,[ 90.42958 175.09085 187.20892 320.2599 ]
2637,giant-side-a-00154591.jpg,[ 98.52421 173.31691 197.7628  322.1748 ]
2638,giant-side-a-00154601.jpg,[106.16234 172.29716 202.96817 317.50592]
2639,giant-side-a-00154611.jpg,[110.17931 175.74245 208.65498 323.4559 ]
2640,giant-side-a-00155661.jpg,[314.9209  222.78267 409.68735 364.93234]
2641,giant-side-a-00155881.jpg,[393.47803 182.08415 486.50958 321.63144]
2642,goldeneye-00056881.jpg,[424.24216 158.97372 477.58557 238.98882]
2643,goldeneye-00056901.jpg,[426.30804 157.0827  479.9839  237.59634]
2644,goldeneye-00066381.jpg,[124.668045 202.52597  192.96786  304.9757  ]
2645,goldeneye-00066811.jpg,[198.80722 179.23373 287.56152 312.36517]
2646,goldeneye-00066821.jpg,[141.28802 182.94862 243.8903  336.85205]
2647,goldeneye-00066831.jpg,[106.95333 182.56705 213.0452  341.70483]
2648,goldeneye-00066831.jpg,[128.13918 166.22379 199.28482 272.94223]
2649,goldeneye-00066841.jpg,[119.46047 180.07971 214.9084  323.25153]
2650,goldeneye-00074141.jpg,[380.51813 197.41634 463.5426  321.95303]
2651,goldeneye-00074251.jpg,[388.928   221.40309 495.5658  381.35968]
2652,goldeneye-00074261.jpg,[403.70483 205.75122 491.6939  337.73495]
2653,goldeneye-00074391.jpg,[424.28387 206.90334 523.4432  355.64227]
2654,goldeneye-00074471.jpg,[413.14996 224.97958 538.8321  413.5028 ]
2655,goldeneye-00076771.jpg,[323.8182  185.84407 400.7296  301.21124]
2656,goldeneye-00076791.jpg,[323.8404  174.57425 395.84274 282.5778 ]
2657,hitch-00001421.jpg,[354.80862 203.39543 432.16058 319.42325]
2658,hitch-00003361.jpg,[282.22272 195.30215 370.89804 328.3151 ]
2659,hitch-00003381.jpg,[273.59076 183.31871 359.72897 312.52603]
2660,hitch-00003391.jpg,[267.01917 188.32697 344.02216 303.8315 ]
2661,hitch-00003401.jpg,[270.2666  189.15111 358.91968 322.13077]
2662,hitch-00003421.jpg,[283.9209  184.6425  360.1137  298.93164]
2663,hitch-00003571.jpg,[497.60895 193.56013 570.5631  302.99155]
2664,hitch-00003581.jpg,[477.7337  185.99893 550.47675 295.11353]
2665,hitch-00006221.jpg,[141.49956 214.87292 216.93741 328.02972]
2666,hitch-00009881.jpg,[548.5039  193.1847  651.57385 347.7896 ]
2667,hitch-00010611.jpg,[190.84972 207.4272  285.77518 349.81543]
2668,hitch-00012271.jpg,[366.8692  200.77489 488.19656 382.76593]
2669,hitch-00012281.jpg,[386.83728 194.93164 489.01526 348.1986 ]
2670,hitch-00012581.jpg,[130.46252 217.10236 262.2169  414.73395]
2671,hitch-00021991.jpg,[385.1112  204.09895 476.72574 341.52075]
2672,hitch-00022021.jpg,[366.66937 209.12701 466.31934 358.60196]
2673,hitch-00022081.jpg,[351.89435 213.64983 446.09845 354.95605]
2674,hitch-00022121.jpg,[344.68903 212.04106 431.68063 342.52838]
2675,hitch-00022131.jpg,[343.88113 212.9324  429.91843 341.98816]
2676,hitch-00022141.jpg,[364.54333 218.21584 468.0719  373.50858]
2677,hitch-00022171.jpg,[348.31024 210.64548 431.04205 334.74316]
2678,hitch-00022811.jpg,[416.48004 230.43355 545.13306 423.41302]
2679,hitch-00022821.jpg,[427.78415 211.04434 521.52466 351.6552 ]
2680,hitch-00023031.jpg,[348.1421  167.3981  413.3151  265.15762]
2681,hitch-00023031.jpg,[323.7742  182.5683  421.2728  328.81616]
2682,hitch-00023501.jpg,[196.71014 177.55582 250.97725 258.95648]
2683,hitch-00023521.jpg,[187.91719 170.14809 252.1713  266.5292 ]
2684,hitch-00023531.jpg,[161.72327 171.59402 229.28848 272.9418 ]
2685,hitch-00023541.jpg,[130.91    182.53392 232.1918  334.4566 ]
2686,hitch-00023571.jpg,[181.90675 173.47675 246.14554 269.83487]
2687,hitch-00023591.jpg,[164.28946 129.11203 217.85796 209.46478]
2688,hitch-00023591.jpg,[170.8525  185.08783 254.5568  310.6443 ]
2689,hitch-00023691.jpg,[429.9461  192.97104 507.8354  309.805  ]
2690,hitch-00023741.jpg,[412.97784 243.78632 520.9285  405.71228]
2691,hitch-00026611.jpg,[234.12257 221.05408 296.36023 314.41052]
2692,hitch-00026631.jpg,[232.40529 260.37585 326.07388 400.87885]
2693,hitch-00026631.jpg,[250.43103 242.20699 309.39844 330.6581 ]
2694,hitch-00029311.jpg,[445.09808 163.16261 503.7593  251.15442]
2695,hitch-00029321.jpg,[403.589   166.22571 472.16025 269.08267]
2696,hitch-00031231.jpg,[321.5557  215.66927 455.41562 416.45905]
2697,hitch-00033771.jpg,[451.7849  254.12657 550.3572  401.98495]
2698,hitch-00034861.jpg,[341.88907 211.48941 448.80298 371.8603 ]
2699,hitch-00034901.jpg,[347.2838  208.32097 459.20844 376.20795]
2700,hitch-00037801.jpg,[211.53574 220.55946 309.36957 367.3102 ]
2701,hitch-00047511.jpg,[437.9171  190.73308 507.37817 294.9247 ]
2702,hitch-00048561.jpg,[425.69855 181.65097 480.22766 263.4446 ]
2703,hitch-00048571.jpg,[419.2364  164.39365 478.78442 253.71567]
2704,hitch-00051191.jpg,[482.1418  209.93277 568.26337 339.11505]
2705,hitch-00051201.jpg,[472.04974 244.1061  572.3843  394.6079 ]
2706,hitch-00051201.jpg,[493.00717 221.62221 564.50726 328.87238]
2707,hitch-00051211.jpg,[434.24756 217.56415 533.29364 366.13318]
2708,hitch-00052181.jpg,[527.9327 230.1246 639.3479 397.2473]
2709,hitch-00053851.jpg,[407.09137 162.20158 465.94232 250.47804]
2710,hitch-00053861.jpg,[402.68085 167.52383 459.81912 253.23132]
2711,hitch-00053881.jpg,[384.33936 174.06982 446.92822 267.9531 ]
2712,hitch-00054241.jpg,[487.0644  202.57043 627.2212  412.8057 ]
2713,hitch-00054271.jpg,[281.92563 212.82567 347.18402 310.71323]
2714,hitch-00054281.jpg,[208.49597 211.7946  310.7663  365.20007]
2715,hitch-00054611.jpg,[296.56815 214.65845 430.05704 414.89178]
2716,hitch-00054761.jpg,[515.7921  223.73962 626.0774  389.1676 ]
2717,hitch-00054771.jpg,[522.4649  174.15211 599.27295 289.3642 ]
2718,hitch-00054771.jpg,[500.69617 198.77657 615.94574 371.6509 ]
2719,hitch-00054771.jpg,[ 80.37404 283.9653  176.55698 428.23972]
2720,hitch-00054791.jpg,[468.857   248.73389 588.8739  428.7592 ]
2721,hitch-00054811.jpg,[448.2397  230.07497 566.8549  407.99786]
2722,hitch-00054821.jpg,[409.85852 224.81516 542.0842  423.1537 ]
2723,hitch-00054831.jpg,[396.98892 229.75102 511.05032 400.84302]
2724,hitch-00054831.jpg,[ 95.26714 272.8985  183.11063 404.66373]
2725,hitch-00054831.jpg,[424.59656 206.2865  493.80127 310.09354]
2726,hitch-00054841.jpg,[395.47818 230.03941 517.3145  412.79395]
2727,hitch-00054841.jpg,[427.99176 203.21634 507.68945 322.76294]
2728,hitch-00056531.jpg,[542.59656 238.33636 600.3532  324.97125]
2729,hitch-00056541.jpg,[531.2732 232.5708 586.577  315.5266]
2730,hitch-00056551.jpg,[545.2216  233.3017  608.3649  328.01654]
2731,hitch-00056621.jpg,[540.1016  243.11072 599.1972  331.7541 ]
2732,hitch-00056661.jpg,[557.1329  237.23013 613.5573  321.8668 ]
2733,hitch-00056661.jpg,[537.70337 249.94122 626.93677 383.79114]
2734,hitch-00061221.jpg,[372.79102 217.80716 427.5099  299.88535]
2735,hitch-00061251.jpg,[382.16623 202.04202 441.24124 290.65445]
2736,hitch-00061301.jpg,[394.30243 193.55374 462.89096 296.43655]
2737,hitch-00061311.jpg,[408.60004 197.58072 484.25372 311.06128]
2738,hitch-00061341.jpg,[376.38037 219.831   489.7096  389.8249 ]
2739,hitch-00061351.jpg,[416.0385  201.01788 499.948   326.88214]
2740,hitch-00061811.jpg,[240.04492 210.35794 340.57346 361.15076]
2741,hitch-00061851.jpg,[345.6498  201.57607 408.45676 295.78656]
2742,hitch-00061871.jpg,[341.5293  210.69627 436.80725 353.61325]
2743,hitch-00061881.jpg,[374.76132 201.54912 434.1715  290.6644 ]
2744,hitch-00061891.jpg,[357.8772  215.94096 451.0853  355.75314]
2745,hitch-00061941.jpg,[373.55902 219.39835 467.2379  359.9167 ]
2746,hitch-00061951.jpg,[361.062   214.99184 460.3787  363.96692]
2747,hitch-00061961.jpg,[380.45367 241.09164 482.4629  394.10553]
2748,hitch-00061971.jpg,[431.05682 217.6395  501.59393 323.44513]
2749,hitch-00061971.jpg,[413.25278 232.98695 518.2825  390.5315 ]
2750,hitch-00064121.jpg,[262.65857 211.83524 401.8301  420.59253]
2751,hitch-00064131.jpg,[235.78221 203.2475  366.4492  399.24796]
2752,hitch-00064131.jpg,[259.67456 179.50978 344.99744 307.49408]
2753,hitch-00064481.jpg,[398.63782 211.61331 507.28674 374.58673]
2754,hitch-00064491.jpg,[411.54004 207.38547 517.1482  365.79773]
2755,hitch-00064501.jpg,[379.1352  200.48193 509.33917 395.78787]
2756,hitch-00064501.jpg,[398.30164 185.45546 478.6915  306.04025]
2757,hitch-00064721.jpg,[387.12537 204.57147 486.37543 353.44653]
2758,hitch-00064731.jpg,[389.4264  205.10072 499.35727 369.99704]
2759,hitch-00064731.jpg,[416.47247 181.07333 495.25903 299.25314]
2760,hitch-00064751.jpg,[389.25998 223.07231 499.2968  388.1275 ]
2761,hitch-00065081.jpg,[496.27786 217.1766  555.05914 305.34854]
2762,hitch-00071551.jpg,[203.09865 182.38483 285.77988 306.40668]
2763,hitch-00071561.jpg,[202.4628  186.98843 289.52222 317.57748]
2764,hitch-00071571.jpg,[198.21753 184.45074 281.8417  309.8871 ]
2765,hitch-00071581.jpg,[192.65674 187.69077 283.8964  324.5503 ]
2766,hitch-00071591.jpg,[184.11842 191.72464 275.3718  328.60474]
2767,hitch-00071601.jpg,[188.96527 194.32013 277.7074  327.43338]
2768,hitch-00071611.jpg,[193.73355 196.14822 290.52917 341.34167]
2769,hitch-00071621.jpg,[196.3972  197.40848 297.32227 348.79602]
2770,hitch-00071631.jpg,[192.77576 197.9463  287.85272 340.5617 ]
2771,hitch-00071641.jpg,[192.73401 198.23662 289.66095 343.62704]
2772,hitch-00071641.jpg,[216.23643 179.05252 282.37576 278.26144]
2773,hitch-00071651.jpg,[207.83124 186.26732 288.60483 307.42767]
2774,hitch-00071701.jpg,[118.710495 218.26897  230.98972  386.68784 ]
2775,hitch-00071721.jpg,[155.51463 199.85274 265.72086 365.1621 ]
2776,hitch-00071741.jpg,[151.46634 204.0085  262.87204 371.11703]
2777,hitch-00071781.jpg,[413.51892 212.28833 504.3734  348.5702 ]
2778,hitch-00071781.jpg,[421.94196 199.56812 481.30508 288.6127 ]
2779,hitch-00071791.jpg,[430.2825  201.53653 498.24847 303.48553]
2780,hitch-00071801.jpg,[424.2987  211.55502 503.2298  329.9516 ]
2781,hitch-00071851.jpg,[411.52243 210.9024  476.39847 308.21643]
2782,hitch-00071901.jpg,[430.64294 208.74364 493.54984 303.10394]
2783,hitch-00071901.jpg,[421.74188 227.78824 522.7083  379.2378 ]
2784,hitch-00072001.jpg,[444.05963 234.22112 534.9038  370.48727]
2785,hitch-00072001.jpg,[456.81528 222.36781 514.3013  308.59692]
2786,hitch-00072011.jpg,[459.84744 197.34537 520.6083  288.48663]
2787,hitch-00072011.jpg,[442.7171  210.22968 534.99084 348.6403 ]
2788,hitch-00072161.jpg,[425.78168 245.80399 505.48013 365.35162]
2789,hitch-00072751.jpg,[168.12697 216.12184 275.04324 376.49622]
2790,hitch-00072911.jpg,[348.48904 236.27184 444.36328 380.08325]
2791,hitch-00072981.jpg,[338.10468 231.28976 418.23782 351.4895 ]
2792,hitch-00073211.jpg,[250.38641 209.41512 354.43463 365.4875 ]
2793,hitch-00073231.jpg,[157.61153 209.45999 254.6822  355.066  ]
2794,hitch-00073251.jpg,[244.87854 204.69125 340.53818 348.1807 ]
2795,hitch-00073311.jpg,[404.0093 218.2269 480.4683 332.9154]
2796,hitch-00073321.jpg,[400.87872 215.3416  478.10822 331.1858 ]
2797,hitch-00073371.jpg,[319.4419  176.97133 397.20706 293.61908]
2798,hitch-00073421.jpg,[198.0649  204.37434 290.49716 343.0227 ]
2799,hitch-00073761.jpg,[431.20877 254.19409 522.95105 391.80762]
2800,hitch-00076231.jpg,[494.61276 189.7863  551.5056  275.12558]
2801,hitch-00076261.jpg,[477.21768 203.30327 536.5466  292.29663]
2802,hitch-00076271.jpg,[482.68277 197.11089 549.0546  296.66873]
2803,hitch-00076291.jpg,[482.93924 209.69894 552.9441  314.70624]
2804,hitch-00076311.jpg,[496.62634 207.68967 550.12524 287.93808]
2805,hitch-00076341.jpg,[537.98285 218.43433 611.2035  328.26535]
2806,hitch-00076361.jpg,[544.6787  235.50635 616.2452  342.85614]
2807,hitch-00076371.jpg,[548.15845 249.13394 632.2899  375.33118]
2808,hitch-00076381.jpg,[556.94604 229.97595 628.03827 336.61438]
2809,hitch-00076391.jpg,[371.1908 185.5192 448.0134 300.7531]
2810,hitch-00076401.jpg,[338.1806  199.09769 435.09076 344.46283]
2811,hitch-00076401.jpg,[355.30133 181.3087  423.85074 284.1329 ]
2812,hitch-00076411.jpg,[528.02924 228.78902 598.05994 333.83508]
2813,hitch-00076411.jpg,[505.07013 243.82124 614.0165  407.24075]
2814,hitch-00076421.jpg,[351.19473 204.5569  446.07623 346.87915]
2815,hitch-00076441.jpg,[324.00156 219.98073 433.89996 384.82843]
2816,hitch-00076451.jpg,[321.67462 213.58868 420.08603 361.2058 ]
2817,hitch-00076461.jpg,[282.36148 211.43697 387.143   368.6092 ]
2818,hitch-00082421.jpg,[105.08704 227.72083 199.04042 368.6509 ]
2819,hitch-00082561.jpg,[279.69843 192.43967 373.30978 332.8567 ]
2820,hitch-00082561.jpg,[290.7047  171.9508  357.25964 271.78317]
2821,hitch-00083381.jpg,[507.52283 162.22937 580.9296  272.33963]
2822,hitch-00083711.jpg,[510.50723 166.12614 582.57635 274.22986]
2823,hitch-00083721.jpg,[499.98944 173.09941 582.44916 296.78894]
2824,hitch-00083981.jpg,[493.97717 182.25218 578.72784 309.37814]
2825,hitch-00084451.jpg,[496.01434 179.81775 579.9336  305.69662]
2826,hitch-00084631.jpg,[497.39862 185.50732 593.3551  329.44208]
2827,hitch-00085721.jpg,[312.5702  220.79617 436.37555 406.50427]
2828,hitch-00088911.jpg,[157.46985 214.6035  248.25665 350.7837 ]
2829,hitch-00088971.jpg,[463.5445  232.5192  555.71423 370.77386]
2830,hitch-00090701.jpg,[317.0461  175.22037 382.4573  273.33704]
2831,hitch-00101931.jpg,[271.83945 189.67143 329.81683 276.63757]
2832,hitch-00101951.jpg,[200.0231  178.77718 257.9024  265.59613]
2833,hitch-00101961.jpg,[141.73608 184.94398 211.31781 289.31656]
2834,hitch-00101971.jpg,[ 84.93043 182.42586 149.3498  279.05484]
2835,hitch-00104261.jpg,[287.9931  263.36676 392.45435 420.05862]
2836,hitch-00104361.jpg,[165.15746 231.34203 263.0625  378.1996 ]
2837,hitch-00104371.jpg,[140.36484 232.4733  232.10117 370.07776]
2838,hitch-00104381.jpg,[125.21278 228.38287 219.14877 369.28683]
2839,hitch-00106531.jpg,[299.7638  184.82195 393.46893 325.37967]
2840,hitch-00106551.jpg,[181.62903 268.8361  246.2546  365.77448]
2841,hitch-00106561.jpg,[162.63551 259.87573 228.28491 358.34985]
2842,hitch-00109341.jpg,[144.1873  181.56879 260.33292 355.78723]
2843,hitch-00109351.jpg,[171.89934 196.3553  278.58014 356.3765 ]
2844,hitch-00109981.jpg,[ 67.55755 161.04929 190.12416 344.89917]
2845,hitch-00110591.jpg,[384.9269  222.26848 442.01025 307.8935 ]
2846,hitch-00111851.jpg,[ 56.212357 205.34604  122.976654 305.4925  ]
2847,hitch-00112051.jpg,[441.57516 177.26317 539.9043  324.75684]
2848,hitch-00112061.jpg,[379.00446 181.74078 477.2647  329.1312 ]
2849,hitch-00112071.jpg,[329.1887  177.04343 429.50424 327.51678]
2850,hitch-00118741.jpg,[347.03265 182.29906 404.9308  269.1463 ]
2851,hitch-00118751.jpg,[352.341   180.41449 418.71558 279.97635]
2852,hitch-00118961.jpg,[195.97327 200.67343 290.12473 341.90063]
2853,hitch-00118971.jpg,[189.26099 204.59409 283.4359  345.85645]
2854,hitch-00119001.jpg,[193.43614 202.5375  290.6395  348.34253]
2855,hitch-00119021.jpg,[453.8993  206.98872 546.1124  345.3085 ]
2856,hitch-00119181.jpg,[192.66653 210.69379 289.28857 355.6269 ]
2857,hitch-00119201.jpg,[197.55356 214.07202 300.67126 368.74854]
2858,hitch-00119211.jpg,[202.79178 201.99387 293.0954  337.4493 ]
2859,hitch-00120771.jpg,[220.4924  224.60265 336.3945  398.45575]
2860,hitch-00120781.jpg,[231.39587 217.21347 349.188   393.90167]
2861,hitch-00120821.jpg,[354.91696 212.56065 444.1196  346.3646 ]
2862,hitch-00120831.jpg,[381.74014 209.54172 483.8411  362.6932 ]
2863,hitch-00120861.jpg,[339.21628 190.07364 442.49017 344.9845 ]
2864,hitch-00121411.jpg,[442.07114 188.94606 497.61716 272.26517]
2865,hitch-00121421.jpg,[427.32947 185.5106  486.64288 274.48065]
2866,hitch-00121441.jpg,[420.11804 198.37505 499.8335  317.94824]
2867,hitch-00121531.jpg,[281.50305 186.44475 374.99973 326.68985]
2868,hitch-00124061.jpg,[382.9164  213.33519 472.59967 347.86023]
2869,hitch-00124141.jpg,[337.05783 222.56627 443.24103 381.84116]
2870,hitch-00124161.jpg,[336.7579  219.76424 440.4874  375.3585 ]
2871,hitch-00124171.jpg,[373.83435 218.21997 474.50168 369.22098]
2872,hitch-00124181.jpg,[393.4862  231.59256 514.5184  413.14075]
2873,hitch-00124221.jpg,[386.84982 230.66284 495.7127  393.95715]
2874,hitch-00124601.jpg,[170.49979 197.4303  248.4581  314.36777]
2875,hitch-00124651.jpg,[252.06207 187.77509 330.27686 305.0973 ]
2876,hitch-00124661.jpg,[256.3339  190.19229 335.20862 308.50436]
2877,hitch-00124721.jpg,[457.0531  218.95447 554.97644 365.83936]
2878,hitch-00125121.jpg,[439.22412 283.37057 521.2409  406.39566]
2879,hitch-00125501.jpg,[352.29633 168.57741 428.24396 282.49884]
2880,hitch-00125541.jpg,[531.0235  248.33366 593.42303 341.933  ]
2881,hitch-00125551.jpg,[513.6471  238.59106 576.4865  332.85025]
2882,hitch-00125571.jpg,[568.1321  244.18205 633.1079  341.64575]
2883,hitch-00126291.jpg,[484.03485 240.5144  588.4406  397.123  ]
2884,hitch-00126381.jpg,[446.24423 237.49309 552.0925  396.26566]
2885,hitch-00126391.jpg,[448.23608 218.56052 527.9816  338.17883]
2886,hitch-00126411.jpg,[435.7005  227.9293  544.37726 390.94434]
2887,hitch-00126861.jpg,[ 39.427372 206.37631   95.82566  290.97375 ]
2888,hitch-00126881.jpg,[402.17377 202.48257 474.73596 311.32593]
2889,hitch-00126891.jpg,[427.51846 186.37244 492.91565 284.4682 ]
2890,hitch-00126901.jpg,[442.60184 190.46912 511.7422  294.17966]
2891,hitch-00127991.jpg,[278.40347 147.67615 332.54385 228.88672]
2892,hitch-00128011.jpg,[339.02924 180.74237 431.34836 319.22107]
2893,hitch-00128041.jpg,[410.79956 182.9704  493.27032 306.67654]
2894,hitch-00138491.jpg,[472.02936 202.20958 525.38245 282.23926]
2895,hitch-00138501.jpg,[452.42163 213.34686 520.47125 315.42117]
2896,hitch-00138521.jpg,[439.29547 206.63742 496.5053  292.4522 ]
2897,hitch-00138541.jpg,[436.10767 223.05882 495.4486  312.0702 ]
2898,hitch-00138551.jpg,[250.79683 212.54102 314.70224 308.3991 ]
2899,hitch-00138561.jpg,[247.71194 220.2753  322.98038 333.17792]
2900,hitch-00138581.jpg,[259.89658 221.7809  358.28882 369.36923]
2901,hitch-00138591.jpg,[258.36322 216.17674 326.67313 318.6416 ]
2902,hitch-00138591.jpg,[235.30945 235.33438 343.14316 397.08502]
2903,hitch-00138601.jpg,[246.22705 231.67369 343.09164 376.97058]
2904,hitch-00138611.jpg,[271.0558  214.9689  352.50253 337.13898]
2905,hitch-00138621.jpg,[265.52548 216.08464 350.09106 342.9331 ]
2906,hitch-00139381.jpg,[434.42944 199.068   535.5408  350.73492]
2907,hitch-00140921.jpg,[175.39737 187.06384 260.59988 314.86758]
2908,hitch-00140931.jpg,[192.37013 182.58948 258.6551  282.01685]
2909,hitch-00140941.jpg,[185.49113 184.25546 254.53961 287.82816]
2910,hitch-00140951.jpg,[203.51147 190.35263 288.14957 317.30978]
2911,hitch-00140961.jpg,[229.8347  183.82011 292.66632 278.06747]
2912,hitch-00140971.jpg,[194.25812 200.23721 289.9743  343.81152]
2913,hitch-00141571.jpg,[300.7804  148.69109 359.85916 237.30927]
2914,hitch-00141571.jpg,[314.12967  121.230644 383.00555  224.54442 ]
2915,hitch-00141581.jpg,[295.10107 156.78757 351.1261  240.82504]
2916,hitch-00141601.jpg,[267.57812 147.42325 336.83115 251.30292]
2917,hitch-00141621.jpg,[240.96094 181.63042 353.0178  349.7157 ]
2918,hitch-00141621.jpg,[259.76022 166.54573 330.5941  272.79654]
2919,hitch-00141631.jpg,[243.26059 167.99371 310.6441  269.06897]
2920,hitch-00141841.jpg,[528.8559  206.05582 586.77075 292.9281 ]
2921,hitch-00141851.jpg,[533.9033  201.95372 590.62683 287.03888]
2922,hitch-00141861.jpg,[538.4538  212.70831 600.51013 305.7928 ]
2923,hitch-00141871.jpg,[530.5383  203.57106 601.4128  309.88275]
2924,hitch-00142111.jpg,[139.93307 187.11462 206.43619 286.86926]
2925,hitch-00142131.jpg,[198.63925 192.44559 293.22885 334.32996]
2926,hitch-00142141.jpg,[218.59122 189.2825  307.52777 322.6873 ]
2927,hitch-00142291.jpg,[204.91492 162.83034 269.86627 260.2574 ]
2928,hitch-00142311.jpg,[496.82983 211.736   557.58813 302.8734 ]
2929,hitch-00142321.jpg,[518.57214 185.94131 581.811   280.7996 ]
2930,hitch-00142331.jpg,[489.19934 199.52061 583.0989  340.37   ]
2931,hitch-00142341.jpg,[496.94418 238.08969 592.33997 381.1834 ]
2932,hitch-00142351.jpg,[484.3809  229.05203 591.4301  389.62595]
2933,hitch-00142891.jpg,[218.182   193.56084 324.69382 353.32858]
2934,hitch-00142931.jpg,[192.48116 203.78467 313.89908 385.9116 ]
2935,hitch-00142931.jpg,[219.03012 178.81454 306.59747 310.16553]
2936,hitch-00142941.jpg,[229.40782 194.75603 338.27573 358.05792]
2937,hitch-00142961.jpg,[239.25122 190.1897  344.6807  348.33392]
2938,hitch-00142961.jpg,[265.3521  177.5258  330.5527  275.32672]
2939,hitch-00143691.jpg,[228.90887 224.19122 337.89392 387.66876]
2940,hitch-00143691.jpg,[255.1487  208.83679 323.75488 311.74603]
2941,hitch-00143701.jpg,[237.08026 232.29709 350.78778 402.85834]
2942,hitch-00143701.jpg,[258.36954 215.20636 338.28333 335.0771 ]
2943,hitch-00143711.jpg,[230.56042 227.49619 345.25894 399.54398]
2944,hitch-00143941.jpg,[261.94336 183.97282 350.65973 317.04736]
2945,hitch-00143941.jpg,[280.8339  171.44505 338.53738 258.0003 ]
2946,hitch-00143951.jpg,[256.3611  184.95047 340.52057 311.1897 ]
2947,hitch-00143961.jpg,[230.63571 166.64412 303.5447  276.00757]
2948,hitch-00143971.jpg,[226.38521 205.3523  341.03668 377.3295 ]
2949,hitch-00144561.jpg,[234.54904 169.53833 291.35364 254.74522]
2950,hitch-00145011.jpg,[307.29996 200.51468 367.88077 291.3859 ]
2951,hitch-00145561.jpg,[539.9142  257.54193 605.60583 356.0793 ]
2952,hitch-00145571.jpg,[558.0548  256.1993  616.8446  344.38403]
2953,hitch-00146381.jpg,[236.68205 182.32149 301.63297 279.74792]
2954,hitch-00146391.jpg,[206.91956 190.24017 274.85855 292.14865]
2955,hitch-00146401.jpg,[191.30336 187.0961  270.4369  305.7964 ]
2956,hitch-00146631.jpg,[498.36188 250.76773 610.8098  419.4396 ]
2957,hitch-00146641.jpg,[498.32336 252.76172 612.19586 423.57047]
2958,hitch-00148531.jpg,[385.46344 228.85226 443.55194 315.98508]
2959,hitch-00150461.jpg,[360.93375 214.54239 457.59583 359.5355 ]
2960,hitch-00150481.jpg,[431.92456 201.48853 501.5905  305.9874 ]
2961,hitch-00152601.jpg,[382.70984 226.70273 493.8219  393.3708 ]
2962,hitch-00152611.jpg,[440.0099  217.42712 542.71906 371.49084]
2963,hitch-00152621.jpg,[417.82147 228.03087 541.68555 413.82678]
2964,hitch-00152621.jpg,[427.16638 207.53064 514.1787  338.04922]
2965,hitch-00155251.jpg,[336.08725 179.01178 443.8943  340.72238]
2966,hitch-00155271.jpg,[201.75764 275.97882 261.06775 364.9439 ]
2967,hitch-00155291.jpg,[202.79224 241.63069 265.8678  336.24408]
2968,hitch-00155771.jpg,[181.20683 168.49756 235.99538 250.68037]
2969,hitch-00155771.jpg,[172.76834 174.55692 255.19833 298.20184]
2970,hitch-00155781.jpg,[163.26314 160.21626 222.2894  248.75558]
2971,hitch-00155791.jpg,[160.24025 149.42215 218.31104 236.52837]
2972,hitch-00155801.jpg,[173.71033 146.48766 227.83632 227.67664]
2973,hitch-00155861.jpg,[303.5398  191.04391 379.3697  304.78873]
2974,hitch-00157661.jpg,[482.40598 246.48178 537.25574 328.7564 ]
2975,hitch-00157671.jpg,[476.98288 257.04828 536.9825  347.04764]
2976,hitch-00162541.jpg,[432.93677 226.71526 510.35486 342.84244]
2977,hitch-00162741.jpg,[412.38254 227.55527 511.9385  376.88922]
2978,hitch-00163101.jpg,[455.88565 208.82191 528.6205  317.92426]
2979,hitch-00163131.jpg,[260.31323 194.93188 315.72522 278.04993]
2980,hitch-00163151.jpg,[252.17653 177.96384 306.8095  259.91336]
2981,hitch-00163161.jpg,[250.36258 185.60687 305.01578 267.58667]
2982,hitch-00163171.jpg,[248.75595 178.76108 304.69064 262.6631 ]
2983,hitch-00163191.jpg,[235.08853 255.02383 289.6764  336.9056 ]
2984,hitch-00163211.jpg,[241.45633 170.98228 295.87177 252.60541]
2985,hitch-00163251.jpg,[313.7082  138.44144 376.69766 232.92563]
2986,hitch-00163371.jpg,[322.8388  147.88763 378.9087  231.99243]
2987,hitch-00163391.jpg,[325.88214 152.70732 381.71603 236.45818]
2988,irma-la-douce-00003501.jpg,[144.44382 295.89178 201.29109 381.16272]
2989,irma-la-douce-00003941.jpg,[144.7511  293.76743 210.90039 392.99136]
2990,irma-la-douce-00007171.jpg,[177.6705  172.41269 235.64966 259.38138]
2991,irma-la-douce-00007841.jpg,[153.82289 208.80817 254.50171 359.82645]
2992,irma-la-douce-00007861.jpg,[210.03807 210.32211 294.205   336.57254]
2993,irma-la-douce-00007911.jpg,[162.71992 195.62492 252.55194 330.37292]
2994,irma-la-douce-00007971.jpg,[480.71915 243.75613 547.2884  343.61023]
2995,irma-la-douce-00008051.jpg,[468.9263  242.03781 533.8254  339.3864 ]
2996,irma-la-douce-00008071.jpg,[465.30624 242.8007  532.6658  343.84006]
2997,irma-la-douce-00008081.jpg,[471.6775  243.35783 540.2218  346.1742 ]
2998,irma-la-douce-00008101.jpg,[472.30328 244.00244 539.061   344.13892]
2999,irma-la-douce-00008111.jpg,[471.291   243.30856 538.5072  344.13284]
3000,irma-la-douce-00008121.jpg,[470.59967 243.73227 538.9417  346.2453 ]
